"limits",30.0009,100.0074
"peaks",43.892469995798386,50.97404683182233,75.01950488096622,91.02347741265484
"masked X","X","obs","calc","bkg","diff"
56.0734,56.0734,245.0,230.09319848248606,229.20368289785014,-6.9131984824860595
56.0928,56.0928,256.0,230.07094295312615,229.1873361796597,4.1090570468738505
56.1123,56.1123,246.0,230.0486185986606,229.17088427742632,-5.868618598660596
56.1317,56.1317,206.0,230.02645331273817,229.15449605254437,-45.84645331273817
56.1512,56.1512,249.0,230.00421747484006,229.13800267899606,-2.8242174748400615
56.1706,56.1706,225.0,229.9821388406155,229.12157344345516,-26.802138840615505
56.1901,56.1901,220.0,229.95998800434748,229.10503909704536,-31.77998800434748
56.2096,56.2096,206.0,229.93787968221525,229.0884843990157,-45.757879682215254
56.229,56.229,210.0,229.91592502555278,229.0719945255144,-41.73592502555278
56.2485,56.2485,209.0,229.89389709019642,229.05539960242749,-42.71389709019642
56.2679,56.2679,234.0,229.87202132041375,229.0388699577902,-17.69202132041375
56.2874,56.2874,206.0,229.8500706441034,229.0222353074061,-45.6700706441034
56.3068,56.3068,221.0,229.82827068097674,229.0056663866995,-30.648270680976744
56.3263,56.3263,234.0,229.8063956919064,228.98899250649475,-17.626395691906403
56.3458,56.3458,247.0,229.78455670410608,228.97229914805936,-4.604556704106081
56.3652,56.3652,235.0,229.76286549835106,228.95567219166585,-16.58286549835106
56.3847,56.3847,220.0,229.74109692421095,228.93894034972388,-31.56109692421095
56.4041,56.4041,230.0,229.71947477709892,228.92227535431388,-21.539474777098924
56.4236,56.4236,205.0,229.6977743929628,228.9055055256171,-46.5177743929628
56.443,56.443,216.0,229.67621875473782,228.88880298524813,-35.49621875473782
56.4625,56.4625,216.0,229.65458477820962,228.87199566625222,-35.474584778209625
56.482,56.482,259.0,229.632982540715,228.85516974063438,7.547017459284994
56.5014,56.5014,216.0,229.61152245367228,228.83841176154687,-35.43152245367228
56.5209,56.5209,225.0,229.58998257747726,228.82154909038815,-26.40998257747726
56.5403,56.5403,207.0,229.5685825340485,228.80475480081554,-44.38858253404849
56.5598,56.5598,231.0,229.54710302329286,228.78785587981574,-20.367103023292863
56.5792,56.5792,217.0,229.52576184224833,228.7710257727626,-34.34576184224833
56.5987,56.5987,205.0,229.50433944511812,228.75409109731308,-46.32433944511812
56.6182,56.6182,191.0,229.4829449878698,228.7371386849928,-60.302944987869786
56.6376,56.6376,236.0,229.46168830228928,228.72025573065545,-15.281688302289275
56.6571,56.6571,223.0,229.44034924242794,228.70326830702209,-28.260349242427942
56.6765,56.6765,221.0,229.41914600812746,228.6863507669903,-30.239146008127456
56.696,56.696,227.0,229.39785957163681,228.6693288266478,-24.217859571636815
56.7154,56.7154,228.0,229.3767076892146,228.65237719283,-23.196707689214612
56.7349,56.7349,231.0,229.3554723325891,228.63532123006152,-20.175472332589102
56.7544,56.7544,237.0,229.33426204936387,228.61824839823953,-14.154262049363872
56.7738,56.7738,238.0,229.3131849285058,228.60124650280883,-13.133184928505791
56.7933,56.7933,238.0,229.29202286337062,228.58414039001028,-13.112022863370619
56.8127,56.8127,260.0,229.2709930692531,228.56710562978293,8.90900693074689
56.8322,56.8322,217.0,229.24987754111433,228.54996672947226,-34.06987754111433
56.8516,56.8516,239.0,229.2288934688768,228.53289959521672,-12.048893468876805
56.8711,56.8711,245.0,229.2078231854111,228.5157284005251,-6.027823185411087
56.8906,56.8906,248.0,229.18677594584767,228.4985412025862,-3.0067759458476715
56.91,56.91,234.0,229.16585746180232,228.48142638639774,-16.98585746180232
56.9295,56.9295,235.0,229.14485261660923,228.46420763377444,-15.964852616609228
56.9489,56.9489,246.0,229.12397656565318,228.4470616696416,-4.94397656565318
56.9684,56.9684,232.0,229.10301304715662,228.4298118546151,-18.923013047156623
56.9878,56.9878,249.0,229.08217770753234,228.41263523212302,-1.9021777075323385
57.0073,57.0073,235.0,229.06125494219765,228.39535484662872,-15.88125494219765
57.0268,57.0268,221.0,229.04035177821223,228.3780593216058,-29.860351778212227
57.0462,57.0462,244.0,229.0195750425915,228.36083759064033,-6.839575042591498
57.0657,57.0657,235.0,228.99870991207214,228.3435122330275,-15.818709912072144
57.0851,57.0851,224.0,228.9779708218719,228.32626106677225,-26.797970821871907
57.1046,57.1046,223.0,228.95714329208346,228.30890636762382,-27.77714329208346
57.124,57.124,255.0,228.93644000942282,228.291626254437,4.243559990577175
57.1435,57.1435,219.0,228.91564885386828,228.27424270444894,-31.735648853868277
57.163,57.163,203.0,228.89487452695906,228.2568448764863,-47.71487452695906
57.1824,57.1824,250.0,228.87422430173214,228.2395222218364,-0.6942243017321417
57.2019,57.2019,239.0,228.8534847896466,228.22209627902777,-11.673484789646587
57.2213,57.2213,244.0,228.83286825559097,228.20474589739248,-6.652868255590967
57.2408,57.2408,236.0,228.81216192833134,228.1872923295214,-14.632161928331335
57.2602,57.2602,253.0,228.79157812930805,228.1699147079885,2.3884218706919498
57.2797,57.2797,206.0,228.77090382376656,228.1524340044677,-44.59090382376656
57.2992,57.2992,238.0,228.7502459423936,228.13493988228507,-12.570245942393605
57.3186,57.3186,220.0,228.72970884638914,228.11752227962162,-30.549708846389144
57.3381,57.3381,235.0,228.70908225683834,228.10000175583298,-15.529082256838343
57.3575,57.3575,226.0,228.68857580390582,228.08255812998598,-24.50857580390582
57.377,57.377,215.0,228.6679788259495,228.06501169306037,-35.48797882594949
57.3964,57.3964,235.0,228.64750219372294,228.04754252980362,-15.467502193722943
57.4159,57.4159,220.0,228.62693466096806,228.02997066782677,-30.44693466096806
57.4354,57.4354,221.0,228.6063812530304,228.01238624418295,-29.426381253030407
57.4548,57.4548,239.0,228.58594749292277,227.99487965322146,-11.40594749292277
57.4743,57.4743,189.0,228.5654220260449,227.97727053655453,-61.3854220260449
57.4937,57.4937,223.0,228.54501579195286,227.95973962155625,-27.365015791952864
57.5132,57.5132,199.0,228.52451771779175,227.94210629897702,-51.34451771779175
57.5326,57.5326,241.0,228.5041384627059,227.92455154435848,-9.324138462705896
57.5521,57.5521,212.0,228.4836674382162,227.90689450258196,-38.3036674382162
57.5716,57.5716,209.0,228.46320932585206,227.88922575373834,-41.28320932585206
57.591,57.591,211.0,228.44286916614672,227.87163611770544,-39.26286916614672
57.6105,57.6105,209.0,228.4224365907819,227.85394437961133,-41.2424365907819
57.6299,57.6299,232.0,228.40212165088175,227.83633211388118,-18.222121650881753
57.6494,57.6494,234.0,228.38171452277012,227.81861787224554,-16.201714522770125
57.6688,57.6688,197.0,228.36142422800842,227.8009834598336,-53.18142422800842
57.6883,57.6883,245.0,228.34104141551197,227.7832471999569,-5.161041415511967
57.7078,57.7078,226.0,228.32067050360678,227.76550008514138,-24.140670503606778
57.7272,57.7272,240.0,228.30041618445924,227.74783333024115,-10.120416184459238
57.7467,57.7467,231.0,228.2800693140294,227.73006492498442,-19.10006931402939
57.7661,57.7661,249.0,228.259837851771,227.71237722976676,-1.0798378517710105
57.7856,57.7856,214.0,228.2395144227483,227.694588018332,-36.0595144227483
57.805,57.805,211.0,228.2193059545492,227.67687986436786,-39.039305954549214
57.8245,57.8245,202.0,228.19900477149855,227.6590703305974,-48.01900477149855
57.844,57.844,205.0,228.17871455015833,227.64125079146788,-44.99871455015833
57.8634,57.8634,211.0,228.15853973963326,227.62351282634864,-38.978539739633256
57.8829,57.8829,217.0,228.1382719335361,227.60567369047055,-32.95827193353609
57.9023,57.9023,215.0,228.11811874476388,227.58791646930158,-34.93811874476388
57.9218,57.9218,235.0,228.09787242046653,227.57005821944873,-14.91787242046653
57.9412,57.9412,219.0,228.0777405633055,227.55228222231287,-30.897740563305497
57.9607,57.9607,210.0,228.0575151667144,227.53440534082551,-39.87751516671441
57.9802,57.9802,225.0,228.03730086154587,227.51651930093385,-24.857300861545873
57.9996,57.9996,206.0,228.01720008943946,227.49871601615413,-43.837200089439456
58.0191,58.0191,220.0,227.9970060704554,227.48081206793677,-29.8170060704554
58.0385,58.0385,225.0,227.97692587505549,227.4629912061106,-24.796925875055486
58.058,58.058,227.0,227.95675202524276,227.4450698308081,-22.776752025242764
58.0774,58.0774,202.0,227.93669188328698,227.42723187048668,-47.75669188328698
58.0969,58.0969,211.0,227.91653831118003,227.40929354889371,-38.736538311180034
58.1163,58.1163,230.0,227.8964980031774,227.39143896818288,-19.716498003177414
58.1358,58.1358,223.0,227.87636402168368,227.3734841806445,-26.696364021683685
58.1553,58.1553,219.0,227.85623976029814,227.35552131957422,-30.676239760298138
58.1747,58.1747,227.0,227.83622854076287,227.3376426836095,-22.656228540762875
58.1942,58.1942,218.0,227.81612390302584,227.31966407687707,-31.63612390302584
58.2136,58.2136,217.0,227.79613145151066,227.30177001442829,-32.61613145151066
58.2331,58.2331,246.0,227.77604611860852,227.2837761412389,-3.5960461186085197
58.2525,58.2525,217.0,227.75607270288015,227.26586712882448,-32.57607270288015
58.272,58.272,185.0,227.73600587089658,227.24785846792133,-64.55600587089657
58.2915,58.2915,207.0,227.71594852551976,227.22984257415237,-42.535948525519764
58.3109,58.3109,238.0,227.69600328312345,227.21191201125876,-11.516003283123446
58.3304,58.3304,237.0,227.67596437909648,227.1938820476309,-12.495964379096485
58.3498,58.3498,205.0,227.65603753992946,227.17593772465167,-44.47603753992946
58.3693,58.3693,211.0,227.63601686149298,227.15789416873676,-38.45601686149298
58.3887,58.3887,240.0,227.61610819798437,227.1399365605592,-9.436108197984375
58.4082,58.4082,219.0,227.5961057803373,227.12187988945476,-30.416105780337297
58.4277,58.4277,236.0,227.57611284881136,227.10381682327332,-13.396112848811363
58.4471,58.4471,224.0,227.5562311654982,227.0858401608178,-25.37623116549819
58.4666,58.4666,220.0,227.536256012709,227.06776469480752,-29.356256012709004
58.486,58.486,239.0,227.5163923097367,227.04977593289965,-10.336392309736688
58.5055,58.5055,228.0,227.49643487097273,227.03168854295552,-21.316434870972735
58.5249,58.5249,220.0,227.47658889840227,227.01368815480805,-29.29658889840227
58.5444,58.5444,218.0,227.45664953150748,226.99558931633808,-31.27664953150748
58.5639,58.5639,224.0,227.43671898346673,226.97748491762553,-25.256718983466733
58.5833,58.5833,201.0,227.41689946062758,226.9594679625991,-48.236899460627576
58.6028,58.6028,218.0,227.39698643594897,226.94135282816163,-31.216986435948975
58.6222,58.6222,213.0,227.37718445002832,226.9233254283985,-36.197184450028324
58.6417,58.6417,241.0,227.35728924794964,226.90520003241048,-8.177289247949638
58.6611,58.6611,196.0,227.3375044989192,226.88716265940525,-53.1575044989192
58.6806,58.6806,216.0,227.31762694908537,226.8690274755414,-33.137626949085366
58.7001,58.7001,208.0,227.29775780260246,226.85088756323842,-41.11775780260246
58.7195,58.7195,233.0,227.2779994554371,226.83283610172214,-16.09799945543711
58.739,58.739,211.0,227.2581479504581,226.81468711171877,-38.078147950458096
58.7584,58.7584,202.0,227.2384067383263,226.79662685411162,-47.05840673832629
58.7779,58.7779,249.0,227.21857274983446,226.77846925881772,-0.038572749834465014
58.7973,58.7973,229.0,227.19884901944758,226.7604006748526,-20.01884901944758
58.8168,58.8168,228.0,227.17903240292284,226.742234946166,-20.999032402922843
58.8363,58.8363,257.0,227.159224539519,226.72406531773598,8.020775460481012
58.8557,58.8557,216.0,227.1395266093971,226.70598511436796,-32.95952660939711
58.8752,58.8752,216.0,227.11973636948625,226.68780806002948,-32.93973636948625
58.8946,58.8946,201.0,227.10005592021778,226.66972070299389,-47.920055920217784
58.9141,58.9141,220.0,227.08028288786298,226.6515366933487,-28.90028288786298
58.9335,58.9335,190.0,227.06061998048477,226.6334426505734,-58.880619980484774
58.953,58.953,227.0,227.04086417959047,226.6152521556986,-21.86086417959047
58.9725,58.9725,203.0,227.0211174530236,226.59705858659134,-45.84111745302361
58.9919,58.9919,225.0,227.0014806072897,226.57895538403275,-23.821480607289693
59.0114,59.0114,201.0,226.98175132537378,226.56075603442332,-47.80175132537378
59.0308,59.0308,224.0,226.96213194308422,226.54264731424576,-24.782131943084217
59.0503,59.0503,237.0,226.94242010747254,226.52444265288398,-11.762420107472543
59.0697,59.0697,206.0,226.92281825571928,226.50632888116664,-42.74281825571928
59.0892,59.0892,205.0,226.90312423260295,226.48811937626513,-43.72312423260295
59.1087,59.1087,226.0,226.88343894599046,226.4699076193808,-22.703438945990463
59.1281,59.1281,221.0,226.8638635453748,226.4517871377824,-27.683863545374813
59.1476,59.1476,206.0,226.84419591109528,226.43357123926324,-42.664195911095284
59.167,59.167,220.0,226.82463815489828,226.41544686956738,-28.64463815489828
59.1865,59.1865,215.0,226.80498851394037,226.39722729626752,-33.62498851394037
59.2059,59.2059,226.0,226.78544835084395,226.37909950266118,-22.60544835084395
59.2254,59.2254,212.0,226.76581663028549,226.36087672088513,-36.585816630285485
59.2449,59.2449,241.0,226.74619387632168,226.34265250603767,-7.566193876321684
59.2643,59.2643,215.0,226.72668077199904,226.32452044250635,-33.54668077199904
59.2838,59.2838,235.0,226.70707614024084,226.3062937181994,-13.527076140240844
59.3032,59.3032,240.0,226.6875808340703,226.2881593894126,-8.507580834070303
59.3227,59.3227,247.0,226.66799455603942,226.2699306205608,-1.4879945560394177
59.3421,59.3421,236.0,226.64851747865723,226.25179448876983,-12.468517478657226
59.3616,59.3616,241.0,226.62894919101126,226.23356413972581,-7.448949191011259
59.3811,59.3811,230.0,226.60939006542233,226.21533317310679,-18.429390065422332
59.4005,59.4005,208.0,226.58994058165652,226.19719520117198,-40.40994058165652
59.42,59.42,224.0,226.57040014051046,226.1789633504236,-24.390400140510458
59.4394,59.4394,210.0,226.55096908327673,226.16082472924336,-38.37096908327673
59.4589,59.4589,218.0,226.53144718075455,226.14259245729698,-30.351447180754555
59.4783,59.4783,217.0,226.51203463279288,226.12445364714344,-31.332034632792876
59.4978,59.4978,223.0,226.4925314839618,226.10622141635602,-25.312531483961813
59.5173,59.5173,237.0,226.47303798594606,226.08798937999833,-11.293037985946064
59.5367,59.5367,185.0,226.45365365640717,226.06985114907846,-63.27365365640717
59.5562,59.5562,191.0,226.43417894909453,226.05161984692302,-57.25417894909453
59.5756,59.5756,219.0,226.41481370916566,226.03348257578352,-29.234813709165657
59.5951,59.5951,231.0,226.39535807899432,226.01525246873487,-17.21535807899432
59.6145,59.6145,214.0,226.37601195493548,225.9971166156251,-34.19601195493548
59.634,59.634,216.0,226.3565758004015,225.97888816400064,-32.17657580040149
59.6535,59.6535,225.0,226.33714938760173,225.96066071524214,-23.157149387601727
59.6729,59.6729,199.0,226.3178322919544,225.94252785011105,-49.1378322919544
59.6924,59.6924,217.0,226.29842535261076,225.92430274673487,-31.118425352610764
59.7118,59.7118,222.0,226.2791278840993,225.90617244327325,-26.099127884099296
59.7313,59.7313,243.0,226.25974085057175,225.88795014411326,-5.079740850571746
59.7507,59.7507,214.0,226.2404629470053,225.86982285850416,-34.06046294700531
59.7702,59.7702,218.0,226.22109594827793,225.85160382179455,-30.041095948277935
59.7897,59.7897,225.0,226.20173883801132,225.83338659274176,-23.021738838011323
59.8091,59.8091,255.0,226.18249113758145,225.81526469299516,6.997508862418549
59.8286,59.8286,220.0,226.1631542045239,225.79705141320002,-27.983154204523892
59.848,59.848,217.0,226.14392675782645,225.77893366972296,-30.96392675782645
59.8675,59.8675,242.0,226.12461047326934,225.76072479590476,-5.944610473269343
59.8869,59.8869,214.0,226.10540344159025,225.74261166277057,-33.925403441590255
59.9064,59.9064,226.0,226.08610775703417,225.72440765103676,-21.90610775703417
59.9259,59.9259,231.0,226.0668225656729,225.7062062480286,-16.886822565672908
59.9453,59.9453,234.0,226.04764646325634,225.6881008875505,-13.867646463256342
59.9648,59.9648,222.0,226.02838226191164,225.6699050302173,-25.848382261911645
59.9842,59.9842,225.0,226.00922729874526,225.65180541316747,-22.82922729874526
60.0037,60.0037,214.0,225.98998421877218,225.63361555607042,-33.80998421877218
60.0231,60.0231,251.0,225.97085046522434,225.6155221343686,3.209149534775655
60.0426,60.0426,222.0,225.95162870430983,225.5973387314445,-25.771628704309826
60.0621,60.0621,230.0,225.9324179044575,225.5791587345159,-17.75241790445751
60.0815,60.0815,252.0,225.91331623792286,225.5610754609452,4.266683762077143
60.101,60.101,199.0,225.8941273298871,225.54290259849788,-48.71412732988711
60.1204,60.1204,218.0,225.87504757720373,225.52482664792015,-29.69504757720373
60.1399,60.1399,246.0,225.85588037622617,225.50666137231326,-1.6758803762261678
60.1593,60.1593,227.0,225.83682265988315,225.48859319445154,-20.656822659883154
60.1788,60.1788,255.0,225.81767789431754,225.47043595740746,7.362322105682459
60.1983,60.1983,258.0,225.79854422812411,225.4522829197532,10.381455771875885
60.2177,60.2177,224.0,225.77951994872438,225.43422725394996,-23.599519948724385
