"limits",30.0009,100.0074
"masked X","X","obs","calc","bkg","diff"
36.6747,36.6747,154.0,176.340243698829,175.44591601129716,-51.620243698829
36.6941,36.6941,180.0,176.4223757056657,175.523470073034,-25.702375705665702
36.7136,36.7136,203.0,176.50494601951175,175.6014023498771,-2.78494601951175
36.7331,36.7331,193.0,176.58753186088444,175.67931273193918,-12.86753186088444
36.7525,36.7525,155.0,176.66970946951216,175.75680155855224,-50.94970946951216
36.772,36.772,155.0,176.75232652232108,175.8346673944075,-51.032326522321085
36.7914,36.7914,163.0,176.83453569310967,175.91211132900105,-43.11453569310967
36.8109,36.8109,167.0,176.91718409411712,175.98993146556734,-39.19718409411712
36.8303,36.8303,166.0,176.99942484785876,176.0673293636507,-40.27942484785876
36.8498,36.8498,172.0,177.0821059534568,176.1451026532279,-34.36210595345679
36.8693,36.8693,180.0,177.16480254134575,176.2228520289184,-26.44480254134575
36.8887,36.8887,198.0,177.24709224853538,176.30017867592187,-8.527092248535382
36.9082,36.9082,174.0,177.3298224411965,176.37787949168433,-32.60982244119651
36.9276,36.9276,167.0,177.41214516749582,176.45515726288934,-39.69214516749582
